PM2.5_ugm3,PM10_ugm3,CO_ppm,NO2_ppb,SO2_ppb,O3_ppb,hour,day_of_year,AQI,AQI_Category,Dominant_Pollutant
26.17,38.58,0.589,24.85,18.82,39.95,1,179,81,Moderate,PM2.5
18.34,34.57,1.394,35.35,22.45,64.75,2,179,83,Moderate,O3
21.57,26.06,1.669,24.81,18.01,75.12,3,179,115,Unhealthy for Sensitive Groups,O3
26.72,53.15,1.063,48.16,16.11,77.79,4,179,125,Unhealthy for Sensitive Groups,O3
21.75,49.31,0.88,46.9,20.26,62.39,5,179,75,Moderate,O3
27.63,56.14,1.643,42.97,22.84,75.36,6,179,116,Unhealthy for Sensitive Groups,O3
43.8,57.62,0.859,40.97,21.79,93.14,7,179,169,Unhealthy,O3
30.28,66.44,1.28,54.52,22.79,114.26,8,179,210,Very Unhealthy,O3
30.15,65.52,1.246,52.41,16.44,101.16,9,179,190,Unhealthy,O3
39.58,81.21,1.164,52.78,28.15,101.75,10,179,192,Unhealthy,O3
51.54,97.25,1.464,62.02,18.53,84.61,11,179,149,Unhealthy for Sensitive Groups,O3
44.47,82.69,1.301,66.27,19.65,78.32,12,179,127,Unhealthy for Sensitive Groups,O3
41.97,87.93,1.552,39.07,13.65,57.43,13,179,117,Unhealthy for Sensitive Groups,PM2.5
44.98,104.04,1.52,39.89,19.27,69.52,14,179,124,Unhealthy for Sensitive Groups,PM2.5
28.97,40.71,1.268,40.68,22.9,51.5,15,179,86,Moderate,PM2.5
44.69,93.38,1.269,30.98,24.05,51.93,16,179,124,Unhealthy for Sensitive Groups,PM2.5
41.24,73.2,1.224,42.48,28.05,39.09,17,179,115,Unhealthy for Sensitive Groups,PM2.5
32.15,56.31,1.443,46.0,22.84,36.81,18,179,93,Moderate,PM2.5
40.72,54.86,1.062,36.68,21.63,30.14,19,179,500,Hazardous,PM10
21.09,34.54,1.267,28.66,18.01,32.25,20,179,70,Moderate,PM2.5
36.93,54.51,1.121,42.78,16.93,41.02,21,179,500,Hazardous,PM10
27.45,43.85,1.06,31.01,25.09,21.36,22,179,83,Moderate,PM2.5
22.46,27.26,1.269,31.84,25.0,23.86,23,179,73,Moderate,PM2.5
24.55,38.81,0.504,39.54,14.79,49.26,0,180,77,Moderate,PM2.5
24.21,38.71,0.71,27.18,23.79,66.64,1,180,89,Moderate,O3
35.89,65.77,1.417,50.21,23.42,76.93,2,180,122,Unhealthy for Sensitive Groups,O3
19.2,15.18,0.868,27.04,14.6,55.52,3,180,66,Moderate,PM2.5
23.91,25.68,0.175,53.98,22.87,70.97,4,180,500,Hazardous,NO2
40.85,77.87,1.046,27.15,14.92,66.42,5,180,114,Unhealthy for Sensitive Groups,PM2.5
30.54,45.4,1.24,45.17,8.03,80.47,6,180,134,Unhealthy for Sensitive Groups,O3
45.25,94.34,0.508,36.68,19.37,100.21,7,180,188,Unhealthy,O3
54.19,100.25,1.78,57.2,21.46,89.87,8,180,161,Unhealthy,O3
39.58,78.52,1.24,43.7,19.6,85.24,9,180,500,Hazardous,O3
49.92,106.79,1.61,53.3,34.51,91.43,10,180,500,Hazardous,NO2
36.3,61.63,1.48,45.09,22.07,73.26,11,180,109,Unhealthy for Sensitive Groups,O3
51.93,86.58,1.173,61.37,20.91,90.93,12,180,164,Unhealthy,O3
47.13,95.29,1.227,45.03,22.32,67.84,13,180,130,Unhealthy for Sensitive Groups,PM2.5
48.26,92.98,1.231,67.23,17.97,55.98,14,180,132,Unhealthy for Sensitive Groups,PM2.5
37.63,65.48,1.78,38.53,24.82,58.1,15,180,106,Unhealthy for Sensitive Groups,PM2.5
27.31,65.85,1.336,32.54,21.98,54.39,16,180,500,Hazardous,O3
42.07,73.18,1.137,52.62,21.75,54.75,17,180,500,Hazardous,O3
18.79,34.22,0.92,34.08,17.05,31.92,18,180,65,Moderate,PM2.5
30.02,54.29,1.466,36.82,12.35,41.88,19,180,500,Hazardous,PM10
37.54,56.35,1.459,30.78,17.67,31.01,20,180,106,Unhealthy for Sensitive Groups,PM2.5
29.35,53.76,1.301,18.39,21.59,24.91,21,180,87,Moderate,PM2.5
41.72,91.85,1.036,28.84,17.95,26.25,22,180,116,Unhealthy for Sensitive Groups,PM2.5
33.27,65.23,0.939,41.06,21.63,27.82,23,180,96,Moderate,PM2.5
19.4,35.28,0.475,38.03,18.94,37.58,0,181,66,Moderate,PM2.5
25.2,43.43,0.779,30.73,22.26,63.39,1,181,79,Moderate,PM2.5
25.66,50.16,0.683,40.73,15.22,67.07,2,181,90,Moderate,O3
15.06,36.11,0.398,20.92,21.07,55.35,3,181,57,Moderate,PM2.5
22.38,47.6,1.337,30.75,16.9,57.54,4,181,73,Moderate,PM2.5
27.96,46.35,0.898,40.85,12.41,70.09,5,181,500,Hazardous,O3
18.89,37.9,1.559,38.7,19.28,78.21,6,181,126,Unhealthy for Sensitive Groups,O3
38.29,74.69,1.558,40.64,27.78,85.95,7,181,500,Hazardous,O3
38.47,57.15,1.547,33.99,12.81,101.73,8,181,192,Unhealthy,O3
29.26,54.69,1.638,27.67,20.7,83.5,9,181,500,Hazardous,PM10
47.55,59.66,1.327,58.57,24.09,102.79,10,181,194,Unhealthy,O3
51.1,97.77,2.105,54.02,31.6,64.41,11,181,139,Unhealthy for Sensitive Groups,PM2.5
47.55,93.52,1.573,61.02,17.64,71.51,12,181,131,Unhealthy for Sensitive Groups,PM2.5
42.78,85.98,1.638,47.22,16.94,75.62,13,181,119,Unhealthy for Sensitive Groups,PM2.5
49.05,83.55,1.317,43.26,14.27,68.47,14,181,134,Unhealthy for Sensitive Groups,PM2.5
48.09,90.26,1.175,48.55,25.81,48.88,15,181,132,Unhealthy for Sensitive Groups,PM2.5
42.92,94.34,1.523,54.54,15.77,55.02,16,181,119,Unhealthy for Sensitive Groups,PM2.5
31.32,73.33,1.358,40.79,18.25,46.91,17,181,91,Moderate,PM2.5
37.39,66.96,0.963,48.02,10.86,27.2,18,181,106,Unhealthy for Sensitive Groups,PM2.5
42.01,77.3,0.675,26.83,24.52,34.17,19,181,117,Unhealthy for Sensitive Groups,PM2.5
25.13,58.57,0.639,32.39,25.89,37.04,20,181,78,Moderate,PM2.5
44.5,62.09,1.304,30.81,24.33,24.92,21,181,123,Unhealthy for Sensitive Groups,PM2.5
21.84,35.43,0.704,41.87,12.08,50.96,22,181,71,Moderate,PM2.5
25.25,61.47,0.751,30.49,23.14,30.43,23,181,79,Moderate,PM2.5
19.16,46.19,1.275,45.46,11.67,46.44,0,182,66,Moderate,PM2.5
26.69,52.47,0.516,14.93,20.32,39.74,1,182,82,Moderate,PM2.5
12.01,10.0,0.67,30.91,21.06,61.03,2,182,500,Hazardous,PM2.5
23.25,41.26,0.715,33.31,21.59,57.09,3,182,74,Moderate,PM2.5
21.06,30.84,1.505,40.2,22.71,72.06,4,182,105,Unhealthy for Sensitive Groups,O3
33.42,64.13,1.705,28.76,19.99,65.35,5,182,96,Moderate,PM2.5
43.02,67.72,1.425,56.84,10.22,93.98,6,182,172,Unhealthy,O3
42.95,65.0,1.528,43.24,22.71,92.54,7,182,168,Unhealthy,O3
21.35,13.64,1.206,35.13,20.52,100.87,8,182,189,Unhealthy,O3
58.83,120.56,2.039,48.33,15.52,85.5,9,182,500,Hazardous,O3
46.53,78.96,1.592,47.26,12.19,97.32,10,182,180,Unhealthy,O3
39.01,72.1,1.804,79.42,27.73,81.61,11,182,138,Unhealthy for Sensitive Groups,O3
46.84,84.28,1.528,62.5,26.19,76.13,12,182,129,Unhealthy for Sensitive Groups,PM2.5
46.63,71.12,1.467,52.09,23.56,88.91,13,182,158,Unhealthy,O3
38.83,54.79,2.011,49.27,16.65,55.15,14,182,500,Hazardous,PM10
44.08,67.28,1.616,58.0,7.45,64.51,15,182,122,Unhealthy for Sensitive Groups,PM2.5
35.46,55.15,1.815,55.99,23.86,49.8,16,182,500,Hazardous,PM2.5
34.55,66.59,1.37,13.99,21.87,33.07,17,182,98,Moderate,PM2.5
29.57,43.68,0.945,46.43,18.16,20.86,18,182,88,Moderate,PM2.5
20.88,58.54,0.932,37.17,25.66,20.69,19,182,69,Moderate,PM2.5
30.97,68.07,1.051,20.89,24.27,41.31,20,182,91,Moderate,PM2.5
32.31,67.85,0.757,40.32,20.91,48.37,21,182,93,Moderate,PM2.5
30.07,52.69,0.556,52.07,20.21,34.93,22,182,89,Moderate,PM2.5
31.46,74.8,1.213,33.98,20.29,40.23,23,182,92,Moderate,PM2.5
27.05,46.08,0.677,39.0,23.37,52.76,0,183,82,Moderate,PM2.5
20.55,36.62,0.894,46.45,15.68,52.97,1,183,69,Moderate,PM2.5
32.58,60.68,0.977,21.31,22.1,71.0,2,183,500,Hazardous,O3
16.67,38.42,0.769,12.94,15.36,70.68,3,183,500,Hazardous,O3
22.49,48.13,1.455,40.57,26.65,76.36,4,183,120,Unhealthy for Sensitive Groups,O3
24.51,38.42,0.772,34.42,22.63,74.22,5,183,112,Unhealthy for Sensitive Groups,O3
43.58,72.05,1.278,26.26,16.52,76.53,6,183,121,Unhealthy for Sensitive Groups,PM2.5
45.19,89.03,1.367,42.32,20.37,57.39,7,183,125,Unhealthy for Sensitive Groups,PM2.5
44.08,87.93,1.364,53.28,15.7,102.34,8,183,500,Hazardous,NO2
50.93,86.95,1.065,47.0,27.49,87.51,9,183,155,Unhealthy,O3
36.98,47.52,1.773,42.52,28.08,81.98,10,183,139,Unhealthy for Sensitive Groups,O3
47.85,83.65,1.771,49.36,23.45,61.7,11,183,131,Unhealthy for Sensitive Groups,PM2.5
44.42,87.44,1.357,51.81,27.75,68.6,12,183,123,Unhealthy for Sensitive Groups,PM2.5
51.84,114.98,1.76,32.3,20.72,60.05,13,183,141,Unhealthy for Sensitive Groups,PM2.5
43.1,63.2,1.624,48.96,23.78,52.05,14,183,120,Unhealthy for Sensitive Groups,PM2.5
39.27,65.57,1.07,35.04,26.09,55.56,15,183,110,Unhealthy for Sensitive Groups,PM2.5
44.51,75.44,1.124,52.59,19.94,46.22,16,183,123,Unhealthy for Sensitive Groups,PM2.5
44.66,96.66,1.635,27.5,20.32,25.17,17,183,124,Unhealthy for Sensitive Groups,PM2.5
29.59,52.85,1.293,50.13,24.63,21.04,18,183,88,Moderate,PM2.5
31.74,46.24,0.938,32.8,23.2,18.03,19,183,92,Moderate,PM2.5
21.23,44.92,0.762,28.57,16.19,48.11,20,183,70,Moderate,PM2.5
7.54,10.0,0.791,34.46,9.03,45.95,21,183,43,Good,O3
27.47,34.75,0.755,20.95,19.09,25.5,22,183,83,Moderate,PM2.5
29.69,42.72,0.598,31.2,9.48,19.02,23,183,88,Moderate,PM2.5
26.47,68.45,0.317,20.68,14.94,46.28,0,184,81,Moderate,PM2.5
9.13,21.05,1.194,22.84,15.53,52.7,1,184,49,Good,O3
22.97,42.63,1.179,33.66,17.05,63.17,2,184,78,Moderate,O3
9.69,14.44,0.563,20.13,24.0,75.18,3,184,116,Unhealthy for Sensitive Groups,O3
40.55,76.5,1.061,21.36,25.09,79.52,4,184,131,Unhealthy for Sensitive Groups,O3
23.43,45.53,0.836,39.38,22.44,70.05,5,184,500,Hazardous,O3
44.86,84.26,1.122,39.73,23.06,88.92,6,184,159,Unhealthy,O3
45.09,82.54,1.19,44.79,23.18,97.52,7,184,181,Unhealthy,O3
32.84,69.53,1.252,49.28,7.41,82.76,8,184,142,Unhealthy for Sensitive Groups,O3
33.14,59.94,2.055,49.06,19.95,91.98,9,184,166,Unhealthy,O3
46.67,72.27,1.38,56.47,10.91,80.45,10,184,134,Unhealthy for Sensitive Groups,O3
38.15,61.33,1.305,52.57,22.44,101.17,11,184,190,Unhealthy,O3
46.08,59.2,1.331,31.93,9.43,61.73,12,184,127,Unhealthy for Sensitive Groups,PM2.5
41.05,98.21,1.861,34.11,18.99,79.32,13,184,130,Unhealthy for Sensitive Groups,O3
29.62,63.66,1.016,69.67,22.64,43.29,14,184,88,Moderate,PM2.5
24.36,33.89,1.226,48.49,14.31,70.17,15,184,500,Hazardous,O3
41.86,71.96,1.814,55.5,24.71,33.58,16,184,117,Unhealthy for Sensitive Groups,PM2.5
33.03,51.81,1.366,39.65,22.43,40.68,17,184,95,Moderate,PM2.5
30.39,73.22,1.258,39.42,21.8,17.73,18,184,89,Moderate,PM2.5
37.68,50.79,1.746,32.36,23.39,17.52,19,184,106,Unhealthy for Sensitive Groups,PM2.5
38.98,71.54,1.094,58.66,18.1,38.98,20,184,110,Unhealthy for Sensitive Groups,PM2.5
25.25,44.15,0.733,34.05,20.66,41.3,21,184,79,Moderate,PM2.5
23.05,51.41,0.804,24.26,19.95,36.41,22,184,74,Moderate,PM2.5
28.73,50.47,0.512,11.89,19.83,46.2,23,184,86,Moderate,PM2.5
13.43,10.0,1.217,47.74,16.47,55.45,0,185,54,Moderate,PM2.5
26.43,44.56,1.025,26.78,13.62,45.39,1,185,81,Moderate,PM2.5
30.1,42.51,1.226,37.05,18.14,46.01,2,185,89,Moderate,PM2.5
32.78,59.96,1.309,40.07,17.87,67.63,3,185,94,Moderate,PM2.5
14.0,42.41,0.896,29.37,16.14,69.23,4,185,97,Moderate,O3
25.91,25.77,0.823,43.62,24.09,85.1,5,185,500,Hazardous,O3
27.67,40.21,1.184,33.96,13.97,91.46,6,185,165,Unhealthy,O3
38.19,62.11,1.031,33.2,18.97,82.16,7,185,140,Unhealthy for Sensitive Groups,O3
43.75,74.17,1.429,57.64,25.66,97.04,8,185,179,Unhealthy,O3
54.03,106.14,1.794,46.9,24.37,95.52,9,185,176,Unhealthy,O3
39.75,69.47,1.461,55.58,25.91,93.21,10,185,170,Unhealthy,O3
40.77,78.38,1.593,55.7,16.87,77.14,11,185,122,Unhealthy for Sensitive Groups,O3
54.31,90.24,1.532,58.38,23.75,82.8,12,185,147,Unhealthy for Sensitive Groups,PM2.5
47.13,87.59,1.789,36.03,14.51,72.96,13,185,130,Unhealthy for Sensitive Groups,PM2.5
53.86,106.27,1.311,44.54,18.45,66.4,14,185,146,Unhealthy for Sensitive Groups,PM2.5
44.37,71.08,0.796,45.24,18.92,69.01,15,185,123,Unhealthy for Sensitive Groups,PM2.5
30.65,64.54,1.521,37.69,16.95,48.28,16,185,90,Moderate,PM2.5
26.73,48.74,1.59,47.4,18.02,32.72,17,185,82,Moderate,PM2.5
22.29,52.66,1.334,51.87,17.36,22.91,18,185,72,Moderate,PM2.5
37.3,64.72,0.915,50.35,14.92,42.3,19,185,105,Unhealthy for Sensitive Groups,PM2.5
39.0,74.78,0.679,30.61,24.11,33.57,20,185,110,Unhealthy for Sensitive Groups,PM2.5
42.13,75.35,1.094,34.43,18.92,47.72,21,185,117,Unhealthy for Sensitive Groups,PM2.5
32.43,57.22,0.931,34.06,20.84,13.72,22,185,94,Moderate,PM2.5
33.95,64.21,0.815,34.62,20.65,47.89,23,185,97,Moderate,PM2.5
19.56,41.66,1.387,19.22,20.03,42.39,0,186,67,Moderate,PM2.5
15.31,12.56,0.568,46.61,20.22,48.7,1,186,58,Moderate,PM2.5
32.4,75.52,1.421,38.87,18.23,52.35,2,186,94,Moderate,PM2.5
30.58,32.74,0.955,41.04,26.85,76.76,3,186,121,Unhealthy for Sensitive Groups,O3
30.25,46.23,0.469,46.03,23.56,81.14,4,186,136,Unhealthy for Sensitive Groups,O3
34.99,61.86,1.053,42.24,19.85,69.79,5,186,99,Moderate,PM2.5
37.16,71.84,1.488,29.73,17.52,87.63,6,186,155,Unhealthy,O3
47.53,104.48,1.184,41.72,19.17,96.04,7,186,177,Unhealthy,O3
50.13,67.93,0.938,29.49,21.85,91.78,8,186,166,Unhealthy,O3
46.27,77.19,1.405,52.64,27.26,100.06,9,186,187,Unhealthy,O3
50.33,65.07,1.255,48.7,12.89,83.08,10,186,143,Unhealthy for Sensitive Groups,O3
48.71,88.06,1.695,51.19,23.06,58.67,11,186,134,Unhealthy for Sensitive Groups,PM2.5
41.26,77.53,1.792,64.04,25.39,76.87,12,186,122,Unhealthy for Sensitive Groups,O3
50.65,110.26,1.231,47.02,12.33,69.57,13,186,138,Unhealthy for Sensitive Groups,PM2.5
32.41,59.78,1.3,47.87,18.85,63.11,14,186,94,Moderate,PM2.5
50.34,103.15,1.682,48.71,14.44,63.31,15,186,138,Unhealthy for Sensitive Groups,PM2.5
30.21,61.38,1.122,27.6,21.91,25.48,16,186,89,Moderate,PM2.5
39.55,65.97,0.969,40.45,17.97,36.4,17,186,111,Unhealthy for Sensitive Groups,PM2.5
27.82,33.16,0.846,15.14,19.11,24.79,18,186,84,Moderate,PM2.5
36.32,68.68,1.212,31.04,17.7,18.94,19,186,103,Unhealthy for Sensitive Groups,PM2.5
29.12,34.51,1.113,42.55,23.36,29.28,20,186,87,Moderate,PM2.5
14.49,41.62,0.74,35.99,20.9,38.04,21,186,56,Moderate,PM2.5
28.96,50.18,0.89,23.66,20.91,37.03,22,186,86,Moderate,PM2.5
19.94,50.23,1.31,28.82,20.56,31.91,23,186,67,Moderate,PM2.5
31.17,50.34,0.548,17.25,22.55,43.55,0,187,91,Moderate,PM2.5
24.48,47.3,0.267,28.39,18.38,61.53,1,187,77,Moderate,PM2.5
28.67,54.12,1.025,58.91,28.19,66.83,2,187,500,Hazardous,PM10
19.49,34.54,0.912,49.97,13.52,62.24,3,187,75,Moderate,O3
24.57,39.04,0.807,34.53,11.06,68.83,4,187,96,Moderate,O3
28.11,55.31,1.302,38.5,10.65,64.05,5,187,85,Moderate,PM2.5
41.31,63.25,1.452,30.2,9.29,81.69,6,187,138,Unhealthy for Sensitive Groups,O3
50.55,76.48,0.631,35.09,23.06,71.62,7,187,138,Unhealthy for Sensitive Groups,PM2.5
33.19,74.65,1.184,49.62,22.45,110.67,8,187,206,Very Unhealthy,O3
50.38,99.42,2.15,43.24,25.73,80.43,9,187,138,Unhealthy for Sensitive Groups,PM2.5
26.05,47.69,1.687,59.43,14.41,97.07,10,187,180,Unhealthy,O3
34.89,82.78,1.751,67.29,23.42,99.39,11,187,186,Unhealthy,O3
37.13,63.61,1.912,55.33,19.97,77.16,12,187,123,Unhealthy for Sensitive Groups,O3
33.62,76.39,1.553,52.61,20.52,66.76,13,187,96,Moderate,PM2.5
30.74,57.44,1.751,33.58,22.82,46.78,14,187,90,Moderate,PM2.5
45.07,68.83,1.67,55.96,15.91,47.19,15,187,125,Unhealthy for Sensitive Groups,PM2.5
37.91,90.42,1.542,34.56,32.63,61.04,16,187,107,Unhealthy for Sensitive Groups,PM2.5
40.17,84.19,1.197,38.93,26.35,42.3,17,187,112,Unhealthy for Sensitive Groups,PM2.5
39.98,70.52,1.252,49.6,17.03,34.3,18,187,112,Unhealthy for Sensitive Groups,PM2.5
33.91,69.76,0.93,47.19,14.24,44.14,19,187,97,Moderate,PM2.5
34.55,57.35,1.024,29.33,19.25,36.96,20,187,98,Moderate,PM2.5
26.59,57.82,0.595,27.43,20.6,29.54,21,187,81,Moderate,PM2.5
16.01,10.0,0.651,22.61,25.02,36.18,22,187,59,Moderate,PM2.5
32.94,47.05,0.768,16.43,13.85,31.11,23,187,95,Moderate,PM2.5
19.32,46.53,0.557,21.65,21.05,39.39,0,188,66,Moderate,PM2.5
16.9,27.43,0.701,12.28,11.98,50.17,1,188,61,Moderate,PM2.5
23.99,45.68,0.839,36.44,21.8,65.57,2,188,86,Moderate,O3
19.75,19.39,1.066,35.46,19.08,55.29,3,188,67,Moderate,PM2.5
25.85,68.7,1.305,39.61,29.31,75.76,4,188,118,Unhealthy for Sensitive Groups,O3
34.42,76.25,0.968,27.35,11.89,77.31,5,188,123,Unhealthy for Sensitive Groups,O3
37.12,64.42,1.601,28.05,26.47,76.97,6,188,122,Unhealthy for Sensitive Groups,O3
29.82,48.82,1.575,43.64,11.1,85.13,7,188,500,Hazardous,O3
35.59,76.41,1.531,46.64,12.99,66.79,8,188,101,Unhealthy for Sensitive Groups,PM2.5
50.22,114.18,1.501,47.01,11.24,81.4,9,188,137,Unhealthy for Sensitive Groups,PM2.5
47.23,96.46,1.608,47.5,20.87,74.99,10,188,130,Unhealthy for Sensitive Groups,PM2.5
60.89,135.66,1.904,68.7,13.75,78.41,11,188,154,Unhealthy,PM2.5
54.08,86.28,1.927,56.26,12.88,52.2,12,188,147,Unhealthy for Sensitive Groups,PM2.5
53.44,86.36,1.948,71.3,20.64,69.67,13,188,145,Unhealthy for Sensitive Groups,PM2.5
32.16,43.61,1.524,63.08,21.88,69.09,14,188,97,Moderate,O3
47.73,91.22,1.621,65.52,19.82,51.06,15,188,131,Unhealthy for Sensitive Groups,PM2.5
39.06,72.42,1.783,35.26,18.81,49.99,16,188,110,Unhealthy for Sensitive Groups,PM2.5
32.6,56.85,1.106,49.04,28.77,33.66,17,188,94,Moderate,PM2.5
35.68,73.94,1.104,35.68,20.35,18.47,18,188,101,Unhealthy for Sensitive Groups,PM2.5
39.23,85.41,1.112,20.26,23.65,31.04,19,188,110,Unhealthy for Sensitive Groups,PM2.5
33.19,41.44,1.29,48.96,20.34,36.8,20,188,95,Moderate,PM2.5
20.03,28.88,1.22,28.58,14.13,17.78,21,188,68,Moderate,PM2.5
31.36,66.28,0.819,19.06,22.37,29.37,22,188,91,Moderate,PM2.5
19.29,29.1,0.4,24.26,16.34,36.32,23,188,66,Moderate,PM2.5
25.69,36.66,0.914,20.04,19.1,73.51,0,189,110,Unhealthy for Sensitive Groups,O3
21.88,51.6,0.577,21.47,21.08,54.47,1,189,500,Hazardous,O3
23.58,26.97,0.441,27.39,9.85,40.94,2,189,75,Moderate,PM2.5
33.09,55.94,0.566,48.82,11.51,46.24,3,189,95,Moderate,PM2.5
20.76,41.32,1.118,27.34,24.1,82.3,4,189,141,Unhealthy for Sensitive Groups,O3
47.12,77.94,1.515,53.49,16.23,106.06,5,189,500,Hazardous,NO2
19.65,44.77,1.212,48.49,16.47,83.17,6,189,144,Unhealthy for Sensitive Groups,O3
32.09,50.94,1.357,47.07,20.39,85.57,7,189,500,Hazardous,O3
42.31,93.07,1.735,53.48,17.63,94.31,8,189,500,Hazardous,NO2
46.15,81.56,0.991,48.62,21.64,80.99,9,189,136,Unhealthy for Sensitive Groups,O3
42.3,84.2,1.668,63.25,19.3,60.54,10,189,118,Unhealthy for Sensitive Groups,PM2.5
43.67,87.57,1.544,57.26,20.55,91.59,11,189,165,Unhealthy,O3
47.77,78.45,1.73,35.35,16.04,68.87,12,189,131,Unhealthy for Sensitive Groups,PM2.5
42.29,51.47,1.403,54.55,20.52,78.27,13,189,126,Unhealthy for Sensitive Groups,O3
54.25,101.99,1.266,58.23,25.08,52.39,14,189,147,Unhealthy for Sensitive Groups,PM2.5
48.19,87.61,1.497,45.6,16.71,53.45,15,189,132,Unhealthy for Sensitive Groups,PM2.5
46.33,90.07,1.875,47.26,24.13,53.55,16,189,128,Unhealthy for Sensitive Groups,PM2.5
29.15,49.74,1.551,36.98,19.3,49.49,17,189,87,Moderate,PM2.5
33.58,55.28,1.048,26.22,23.23,36.35,18,189,96,Moderate,PM2.5
29.16,76.59,0.705,21.39,20.2,32.85,19,189,87,Moderate,PM2.5
21.04,20.21,0.515,18.63,19.39,36.2,20,189,70,Moderate,PM2.5
29.84,62.52,1.34,38.21,21.3,35.66,21,189,88,Moderate,PM2.5
21.03,30.95,0.602,5.0,25.62,21.11,22,189,70,Moderate,PM2.5
29.55,49.15,0.755,21.74,20.73,26.07,23,189,88,Moderate,PM2.5
15.31,23.75,1.236,20.34,21.88,23.91,0,190,58,Moderate,PM2.5
37.97,58.7,0.368,25.59,17.64,59.9,1,190,107,Unhealthy for Sensitive Groups,PM2.5
18.07,39.38,1.336,11.04,27.34,56.04,2,190,64,Moderate,PM2.5
28.62,68.2,0.869,35.55,22.69,75.97,3,190,118,Unhealthy for Sensitive Groups,O3
35.32,69.21,0.675,21.27,19.87,79.04,4,190,129,Unhealthy for Sensitive Groups,O3
26.89,49.64,1.033,48.22,18.87,71.19,5,190,102,Unhealthy for Sensitive Groups,O3
40.92,61.82,0.983,33.78,24.37,84.78,6,190,149,Unhealthy for Sensitive Groups,O3
26.91,54.65,1.425,42.15,16.45,84.43,7,190,500,Hazardous,PM10
50.83,117.37,1.186,46.04,10.57,83.91,8,190,146,Unhealthy for Sensitive Groups,O3
41.45,70.03,0.881,50.93,19.85,98.13,9,190,182,Unhealthy,O3
38.19,64.22,1.446,50.76,25.44,111.09,10,190,206,Very Unhealthy,O3
41.59,68.12,1.141,47.32,27.44,92.38,11,190,167,Unhealthy,O3
50.8,85.57,1.621,55.43,18.95,74.73,12,190,139,Unhealthy for Sensitive Groups,PM2.5
39.3,37.8,1.192,56.25,19.7,80.36,13,190,134,Unhealthy for Sensitive Groups,O3
36.96,71.39,1.365,42.74,22.08,77.13,14,190,122,Unhealthy for Sensitive Groups,O3
39.56,61.06,1.509,52.75,18.16,38.31,15,190,111,Unhealthy for Sensitive Groups,PM2.5
29.8,34.31,1.316,57.92,22.07,57.25,16,190,88,Moderate,PM2.5
51.31,101.4,1.368,50.16,19.06,46.48,17,190,140,Unhealthy for Sensitive Groups,PM2.5
29.57,40.24,1.404,49.32,24.54,45.9,18,190,88,Moderate,PM2.5
38.1,64.52,0.759,38.61,23.1,39.16,19,190,107,Unhealthy for Sensitive Groups,PM2.5
30.66,72.78,1.001,24.64,23.54,27.72,20,190,90,Moderate,PM2.5
18.99,17.27,0.1,23.42,18.46,51.35,21,190,65,Moderate,PM2.5
25.19,26.95,0.962,32.81,29.11,37.42,22,190,79,Moderate,PM2.5
30.49,58.11,0.762,37.84,21.9,34.44,23,190,90,Moderate,PM2.5
22.28,53.9,0.545,55.86,20.65,50.06,0,191,72,Moderate,PM2.5
33.68,41.73,0.947,38.23,15.61,61.96,1,191,96,Moderate,PM2.5
33.32,64.87,1.24,17.9,18.93,60.95,2,191,96,Moderate,PM2.5
34.12,68.39,0.803,23.84,19.99,71.7,3,191,103,Unhealthy for Sensitive Groups,O3
25.21,20.66,0.737,56.79,15.48,75.88,4,191,118,Unhealthy for Sensitive Groups,O3
22.7,50.45,1.156,34.75,17.96,74.61,5,191,114,Unhealthy for Sensitive Groups,O3
29.07,62.85,0.799,40.48,18.59,77.76,6,191,125,Unhealthy for Sensitive Groups,O3
38.19,65.0,1.095,33.5,19.7,74.95,7,191,115,Unhealthy for Sensitive Groups,O3
43.44,93.22,1.747,61.65,10.6,105.18,8,191,500,Hazardous,O3
23.81,56.5,1.473,53.49,18.74,86.74,9,191,500,Hazardous,NO2
42.74,78.17,0.948,42.65,17.53,51.71,10,191,119,Unhealthy for Sensitive Groups,PM2.5
45.09,75.75,1.009,41.65,19.31,85.18,11,191,500,Hazardous,O3
41.95,63.84,1.609,55.07,24.59,78.76,12,191,128,Unhealthy for Sensitive Groups,O3
54.16,97.03,1.806,52.03,29.68,49.1,13,191,147,Unhealthy for Sensitive Groups,PM2.5
46.18,89.96,1.026,58.71,22.81,51.68,14,191,127,Unhealthy for Sensitive Groups,PM2.5
51.67,89.11,1.589,53.95,13.24,43.47,15,191,500,Hazardous,NO2
37.35,40.86,1.779,43.36,17.69,37.58,16,191,106,Unhealthy for Sensitive Groups,PM2.5
44.12,94.64,1.86,37.67,22.4,50.91,17,191,122,Unhealthy for Sensitive Groups,PM2.5
47.06,86.99,1.299,38.4,21.83,32.53,18,191,129,Unhealthy for Sensitive Groups,PM2.5
41.83,70.75,1.259,31.39,24.35,26.75,19,191,117,Unhealthy for Sensitive Groups,PM2.5
20.15,46.55,0.38,32.7,18.93,41.22,20,191,68,Moderate,PM2.5
24.74,62.83,1.575,31.68,17.6,35.98,21,191,78,Moderate,PM2.5
22.39,10.0,0.716,20.63,28.18,16.61,22,191,73,Moderate,PM2.5
28.05,55.7,0.572,34.72,19.71,32.62,23,191,85,Moderate,PM2.5
